file,class,polygon_idx,n_polygons,valid,validity_reason,area_ha,centroid_lat,centroid_lon,in_up_bbox,district,approx_pixels_10m,neg_subtype
NA.27.kml,non_sugarcane,23.0,28,True,Valid,0.19358528727993546,27.20075084556349,79.05522635775247,True,Mainpuri,19,unlabeled (numeric)
NA.27.kml,non_sugarcane,24.0,28,True,Valid,0.18066934499653597,27.199371386633768,79.05880408963522,True,Mainpuri,18,unlabeled (numeric)
NA.27.kml,non_sugarcane,25.0,28,True,Valid,0.12218151467184978,27.199712447129528,79.0594011157842,True,Mainpuri,12,unlabeled (numeric)
NA.27.kml,non_sugarcane,26.0,28,True,Valid,0.1549731827115545,27.200032383707036,79.0595886006344,True,Mainpuri,15,unlabeled (numeric)
NA.27.kml,non_sugarcane,27.0,28,True,Valid,0.036796593133352755,27.200069448639315,79.05902451379964,True,Mainpuri,4,unlabeled (numeric)
NA.28.kml,non_sugarcane,0.0,29,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.28.kml,non_sugarcane,1.0,29,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.28.kml,non_sugarcane,2.0,29,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.28.kml,non_sugarcane,3.0,29,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.28.kml,non_sugarcane,4.0,29,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.28.kml,non_sugarcane,5.0,29,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.28.kml,non_sugarcane,6.0,29,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.28.kml,non_sugarcane,7.0,29,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.28.kml,non_sugarcane,8.0,29,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.28.kml,non_sugarcane,9.0,29,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.28.kml,non_sugarcane,10.0,29,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.28.kml,non_sugarcane,11.0,29,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.28.kml,non_sugarcane,12.0,29,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.28.kml,non_sugarcane,13.0,29,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.28.kml,non_sugarcane,14.0,29,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.28.kml,non_sugarcane,15.0,29,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.28.kml,non_sugarcane,16.0,29,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.28.kml,non_sugarcane,17.0,29,True,Valid,0.19216655329606402,27.205089159017472,79.05023103029868,True,Mainpuri,19,unlabeled (numeric)
NA.28.kml,non_sugarcane,18.0,29,True,Valid,0.18710828244787311,27.20445921001488,79.0513952187478,True,Mainpuri,19,unlabeled (numeric)
NA.28.kml,non_sugarcane,19.0,29,True,Valid,0.4073579290314396,27.204277759491376,79.05179640150571,True,Mainpuri,41,unlabeled (numeric)
NA.28.kml,non_sugarcane,20.0,29,True,Valid,0.36277567223746615,27.20356792530992,79.05158917900863,True,Mainpuri,36,unlabeled (numeric)
NA.28.kml,non_sugarcane,21.0,29,True,Valid,0.18156231303663925,27.20374051460387,79.05267347456109,True,Mainpuri,18,unlabeled (numeric)
NA.28.kml,non_sugarcane,22.0,29,True,Valid,0.4041652975188109,27.200233868332607,79.05364553016639,True,Mainpuri,40,unlabeled (numeric)
NA.28.kml,non_sugarcane,23.0,29,True,Valid,0.19358528727993546,27.20075084556349,79.05522635775247,True,Mainpuri,19,unlabeled (numeric)
NA.28.kml,non_sugarcane,24.0,29,True,Valid,0.18066934499653597,27.199371386633768,79.05880408963522,True,Mainpuri,18,unlabeled (numeric)
NA.28.kml,non_sugarcane,25.0,29,True,Valid,0.12218151467184978,27.199712447129528,79.0594011157842,True,Mainpuri,12,unlabeled (numeric)
NA.28.kml,non_sugarcane,26.0,29,True,Valid,0.1549731827115545,27.200032383707036,79.0595886006344,True,Mainpuri,15,unlabeled (numeric)
NA.28.kml,non_sugarcane,27.0,29,True,Valid,0.036796593133352755,27.200069448639315,79.05902451379964,True,Mainpuri,4,unlabeled (numeric)
NA.28.kml,non_sugarcane,28.0,29,True,Valid,0.04782704548590475,27.200291754414774,79.05918097307034,True,Mainpuri,5,unlabeled (numeric)
NA.29.kml,non_sugarcane,0.0,32,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.29.kml,non_sugarcane,1.0,32,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.29.kml,non_sugarcane,2.0,32,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.29.kml,non_sugarcane,3.0,32,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.29.kml,non_sugarcane,4.0,32,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.29.kml,non_sugarcane,5.0,32,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.29.kml,non_sugarcane,6.0,32,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.29.kml,non_sugarcane,7.0,32,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.29.kml,non_sugarcane,8.0,32,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.29.kml,non_sugarcane,9.0,32,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.29.kml,non_sugarcane,10.0,32,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.29.kml,non_sugarcane,11.0,32,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.29.kml,non_sugarcane,12.0,32,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.29.kml,non_sugarcane,13.0,32,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.29.kml,non_sugarcane,14.0,32,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.29.kml,non_sugarcane,15.0,32,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.29.kml,non_sugarcane,16.0,32,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.29.kml,non_sugarcane,17.0,32,True,Valid,0.19216655329606402,27.205089159017472,79.05023103029868,True,Mainpuri,19,unlabeled (numeric)
NA.29.kml,non_sugarcane,18.0,32,True,Valid,0.18710828244787311,27.20445921001488,79.0513952187478,True,Mainpuri,19,unlabeled (numeric)
NA.29.kml,non_sugarcane,19.0,32,True,Valid,0.4073579290314396,27.204277759491376,79.05179640150571,True,Mainpuri,41,unlabeled (numeric)
NA.29.kml,non_sugarcane,20.0,32,True,Valid,0.36277567223746615,27.20356792530992,79.05158917900863,True,Mainpuri,36,unlabeled (numeric)
NA.29.kml,non_sugarcane,21.0,32,True,Valid,0.18156231303663925,27.20374051460387,79.05267347456109,True,Mainpuri,18,unlabeled (numeric)
NA.29.kml,non_sugarcane,22.0,32,True,Valid,0.4041652975188109,27.200233868332607,79.05364553016639,True,Mainpuri,40,unlabeled (numeric)
NA.29.kml,non_sugarcane,23.0,32,True,Valid,0.19358528727993546,27.20075084556349,79.05522635775247,True,Mainpuri,19,unlabeled (numeric)
NA.29.kml,non_sugarcane,24.0,32,True,Valid,0.18066934499653597,27.199371386633768,79.05880408963522,True,Mainpuri,18,unlabeled (numeric)
NA.29.kml,non_sugarcane,25.0,32,True,Valid,0.12218151467184978,27.199712447129528,79.0594011157842,True,Mainpuri,12,unlabeled (numeric)
NA.29.kml,non_sugarcane,26.0,32,True,Valid,0.1549731827115545,27.200032383707036,79.0595886006344,True,Mainpuri,15,unlabeled (numeric)
NA.29.kml,non_sugarcane,27.0,32,True,Valid,0.036796593133352755,27.200069448639315,79.05902451379964,True,Mainpuri,4,unlabeled (numeric)
NA.29.kml,non_sugarcane,28.0,32,True,Valid,0.04782704548590475,27.200291754414774,79.05918097307034,True,Mainpuri,5,unlabeled (numeric)
NA.29.kml,non_sugarcane,29.0,32,True,Valid,0.8707718977026582,27.199335932004313,79.06077959616835,True,Mainpuri,87,unlabeled (numeric)
NA.29.kml,non_sugarcane,30.0,32,True,Valid,0.31766252054744715,27.20907531124659,79.04505360198087,True,Mainpuri,32,unlabeled (numeric)
NA.29.kml,non_sugarcane,31.0,32,True,Valid,0.15517067447077246,27.208950391498835,79.04551999156384,True,Mainpuri,16,unlabeled (numeric)
NA.3.kml,non_sugarcane,0.0,3,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.3.kml,non_sugarcane,1.0,3,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.3.kml,non_sugarcane,2.0,3,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.30.kml,non_sugarcane,0.0,33,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.30.kml,non_sugarcane,1.0,33,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.30.kml,non_sugarcane,2.0,33,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.30.kml,non_sugarcane,3.0,33,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.30.kml,non_sugarcane,4.0,33,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.30.kml,non_sugarcane,5.0,33,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.30.kml,non_sugarcane,6.0,33,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.30.kml,non_sugarcane,7.0,33,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.30.kml,non_sugarcane,8.0,33,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
NA.30.kml,non_sugarcane,9.0,33,True,Valid,0.2437260127246196,27.204281382333832,79.06227729404519,True,Mainpuri,24,unlabeled (numeric)
NA.30.kml,non_sugarcane,10.0,33,True,Valid,0.10014770589463978,27.203923666666682,79.06225868345554,True,Mainpuri,10,unlabeled (numeric)
NA.30.kml,non_sugarcane,11.0,33,True,Valid,0.5110105637367045,27.203607244089344,79.06176894664569,True,Mainpuri,51,unlabeled (numeric)
NA.30.kml,non_sugarcane,12.0,33,True,Valid,0.12178379594565476,27.20296793198925,79.06221817977266,True,Mainpuri,12,unlabeled (numeric)
NA.30.kml,non_sugarcane,13.0,33,True,Valid,0.13245035109848083,27.202854502099335,79.06250603520657,True,Mainpuri,13,unlabeled (numeric)
NA.30.kml,non_sugarcane,14.0,33,True,Valid,0.11933276430045762,27.20278456894591,79.06290298106437,True,Mainpuri,12,unlabeled (numeric)
NA.30.kml,non_sugarcane,15.0,33,True,Valid,0.10879108388435137,27.2021605935774,79.06338341077337,True,Mainpuri,11,unlabeled (numeric)
NA.30.kml,non_sugarcane,16.0,33,True,Valid,0.1331498573427146,27.20208269728498,79.0643016141944,True,Mainpuri,13,unlabeled (numeric)
NA.30.kml,non_sugarcane,17.0,33,True,Valid,0.19216655329606402,27.205089159017472,79.05023103029868,True,Mainpuri,19,unlabeled (numeric)
NA.30.kml,non_sugarcane,18.0,33,True,Valid,0.18710828244787311,27.20445921001488,79.0513952187478,True,Mainpuri,19,unlabeled (numeric)
NA.30.kml,non_sugarcane,19.0,33,True,Valid,0.4073579290314396,27.204277759491376,79.05179640150571,True,Mainpuri,41,unlabeled (numeric)
NA.30.kml,non_sugarcane,20.0,33,True,Valid,0.36277567223746615,27.20356792530992,79.05158917900863,True,Mainpuri,36,unlabeled (numeric)
NA.30.kml,non_sugarcane,21.0,33,True,Valid,0.18156231303663925,27.20374051460387,79.05267347456109,True,Mainpuri,18,unlabeled (numeric)
NA.30.kml,non_sugarcane,22.0,33,True,Valid,0.4041652975188109,27.200233868332607,79.05364553016639,True,Mainpuri,40,unlabeled (numeric)
NA.30.kml,non_sugarcane,23.0,33,True,Valid,0.19358528727993546,27.20075084556349,79.05522635775247,True,Mainpuri,19,unlabeled (numeric)
NA.30.kml,non_sugarcane,24.0,33,True,Valid,0.18066934499653597,27.199371386633768,79.05880408963522,True,Mainpuri,18,unlabeled (numeric)
NA.30.kml,non_sugarcane,25.0,33,True,Valid,0.12218151467184978,27.199712447129528,79.0594011157842,True,Mainpuri,12,unlabeled (numeric)
NA.30.kml,non_sugarcane,26.0,33,True,Valid,0.1549731827115545,27.200032383707036,79.0595886006344,True,Mainpuri,15,unlabeled (numeric)
NA.30.kml,non_sugarcane,27.0,33,True,Valid,0.036796593133352755,27.200069448639315,79.05902451379964,True,Mainpuri,4,unlabeled (numeric)
NA.30.kml,non_sugarcane,28.0,33,True,Valid,0.04782704548590475,27.200291754414774,79.05918097307034,True,Mainpuri,5,unlabeled (numeric)
NA.30.kml,non_sugarcane,29.0,33,True,Valid,0.8707718977026582,27.199335932004313,79.06077959616835,True,Mainpuri,87,unlabeled (numeric)
NA.30.kml,non_sugarcane,30.0,33,True,Valid,0.31766252054744715,27.20907531124659,79.04505360198087,True,Mainpuri,32,unlabeled (numeric)
NA.30.kml,non_sugarcane,31.0,33,True,Valid,0.15517067447077246,27.208950391498835,79.04551999156384,True,Mainpuri,16,unlabeled (numeric)
NA.30.kml,non_sugarcane,32.0,33,True,Valid,0.11774022199120075,27.203662684635795,79.02718445591579,True,Mainpuri,12,unlabeled (numeric)
NA.4.kml,non_sugarcane,0.0,4,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.4.kml,non_sugarcane,1.0,4,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.4.kml,non_sugarcane,2.0,4,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.4.kml,non_sugarcane,3.0,4,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.5.kml,non_sugarcane,0.0,5,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.5.kml,non_sugarcane,1.0,5,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.5.kml,non_sugarcane,2.0,5,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.5.kml,non_sugarcane,3.0,5,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.5.kml,non_sugarcane,4.0,5,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.6.kml,non_sugarcane,0.0,6,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.6.kml,non_sugarcane,1.0,6,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.6.kml,non_sugarcane,2.0,6,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.6.kml,non_sugarcane,3.0,6,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.6.kml,non_sugarcane,4.0,6,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.6.kml,non_sugarcane,5.0,6,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.7.kml,non_sugarcane,0.0,7,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.7.kml,non_sugarcane,1.0,7,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.7.kml,non_sugarcane,2.0,7,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.7.kml,non_sugarcane,3.0,7,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.7.kml,non_sugarcane,4.0,7,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.7.kml,non_sugarcane,5.0,7,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.7.kml,non_sugarcane,6.0,7,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.8.kml,non_sugarcane,0.0,8,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.8.kml,non_sugarcane,1.0,8,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.8.kml,non_sugarcane,2.0,8,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.8.kml,non_sugarcane,3.0,8,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.8.kml,non_sugarcane,4.0,8,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.8.kml,non_sugarcane,5.0,8,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.8.kml,non_sugarcane,6.0,8,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.8.kml,non_sugarcane,7.0,8,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.9.kml,non_sugarcane,0.0,9,True,Valid,0.2127620581406897,27.209284866108497,79.04868217905809,True,Mainpuri,21,unlabeled (numeric)
NA.9.kml,non_sugarcane,1.0,9,True,Valid,0.20413369100504447,27.209188912924002,79.049220432917,True,Mainpuri,20,unlabeled (numeric)
NA.9.kml,non_sugarcane,2.0,9,True,Valid,0.2199344318815267,27.209031654263903,79.05116110968036,True,Mainpuri,22,unlabeled (numeric)
NA.9.kml,non_sugarcane,3.0,9,True,Valid,0.12162661104261802,27.20862219433518,79.05214750475317,True,Mainpuri,12,unlabeled (numeric)
NA.9.kml,non_sugarcane,4.0,9,True,Valid,0.1881028310439229,27.207988217666408,79.05609572848996,True,Mainpuri,19,unlabeled (numeric)
NA.9.kml,non_sugarcane,5.0,9,True,Valid,0.08300617729784003,27.20697423031074,79.05859574449579,True,Mainpuri,8,unlabeled (numeric)
NA.9.kml,non_sugarcane,6.0,9,True,Valid,0.19457441773731812,27.20678536721034,79.05910463361957,True,Mainpuri,19,unlabeled (numeric)
NA.9.kml,non_sugarcane,7.0,9,True,Valid,0.20918185556818622,27.20632649581568,79.0596589010536,True,Mainpuri,21,unlabeled (numeric)
NA.9.kml,non_sugarcane,8.0,9,True,Valid,0.07658248485800523,27.20554229259495,79.06110085858894,True,Mainpuri,8,unlabeled (numeric)
okra.kml,non_sugarcane,0.0,1,True,Valid,0.01331902248578808,26.68372828496065,83.51338307913686,True,Gorakhpur,1,unlabeled (numeric)
Poplar1-June2023.kml,non_sugarcane,0.0,1,True,Valid,0.26579132380935244,28.417261475275545,79.39611178021052,True,Bareilly,27,poplar/forestry
radish.kml,non_sugarcane,0.0,1,True,Valid,0.006004408625794357,26.688614644650762,83.50709285670095,True,Gorakhpur,1,unlabeled (numeric)
Rice1.kml,non_sugarcane,0.0,1,True,Valid,0.0026715973802612144,26.686016849289746,83.50922194521685,True,Gorakhpur,0,rice
rice10.kml,non_sugarcane,0.0,1,True,Valid,0.07516319177432843,26.68653858246736,83.50740760446816,True,Gorakhpur,8,rice
rice11.kml,non_sugarcane,0.0,1,True,Valid,0.009483553480773729,26.687524433247056,83.50651992587788,True,Gorakhpur,1,rice
rice12.kml,non_sugarcane,0.0,1,True,Valid,0.014794596148036658,26.68742019185426,83.50646926018936,True,Gorakhpur,1,rice
rice13.kml,non_sugarcane,0.0,1,True,Valid,0.014258234026830754,26.687514626438578,83.50667714462003,True,Gorakhpur,1,rice
rice14.kml,non_sugarcane,0.0,1,True,Valid,0.059322907208893605,26.769297446763247,83.50571721435031,True,Gorakhpur,6,rice
rice15.kml,non_sugarcane,0.0,1,True,Valid,0.0843177334939682,26.76943759955927,83.50591025043146,True,Gorakhpur,8,rice
rice16.kml,non_sugarcane,0.0,1,True,Valid,0.11128109910700659,26.769702544201927,83.5060117646905,True,Gorakhpur,11,rice
rice17.kml,non_sugarcane,0.0,1,True,Valid,0.14492615778870546,26.77000634193733,83.50616505011685,True,Gorakhpur,14,rice
rice18.kml,non_sugarcane,0.0,1,True,Valid,0.13005822768418018,26.770045628431824,83.50583684493432,True,Gorakhpur,13,rice
rice19.kml,non_sugarcane,0.0,1,True,Valid,0.06865721458231053,26.770766702674063,83.50570552367383,True,Gorakhpur,7,rice
rice2.kml,non_sugarcane,0.0,1,True,Valid,0.1382637639658123,26.685679273852667,83.51023841549318,True,Gorakhpur,14,rice
rice20.kml,non_sugarcane,0.0,1,True,Valid,0.13675077415641357,26.771013188264504,83.50573348018598,True,Gorakhpur,14,rice
rice21.kml,non_sugarcane,0.0,1,True,Valid,0.12074324214143681,26.768891916458884,83.50548696781807,True,Gorakhpur,12,rice
rice23.kml,non_sugarcane,0.0,1,True,Valid,0.1834549174879362,26.770432302882714,83.50847413259685,True,Gorakhpur,18,rice
rice25.kml,non_sugarcane,0.0,1,True,Valid,0.07005255821142727,26.770681509302126,83.50795914920714,True,Gorakhpur,7,rice
rice26.kml,non_sugarcane,0.0,1,True,Valid,0.05624072267559003,26.770780682907688,83.50764148974854,True,Gorakhpur,6,rice
rice27.kml,non_sugarcane,0.0,1,True,Valid,0.06546654326356757,26.770589653826203,83.50757110512201,True,Gorakhpur,7,rice
rice28.kml,non_sugarcane,0.0,1,True,Valid,0.10144710966621145,26.770484025177154,83.50792202423453,True,Gorakhpur,10,rice
rice29.kml,non_sugarcane,0.0,1,True,Valid,0.1810014722992934,26.7691125909099,83.50716655160198,True,Gorakhpur,18,rice
rice3.kml,non_sugarcane,0.0,1,True,Valid,0.06807301131784034,26.685918771041603,83.5104429359395,True,Gorakhpur,7,rice
rice30.kml,non_sugarcane,0.0,1,True,Valid,0.12328996686572175,26.76882371121803,83.50725128919646,True,Gorakhpur,12,rice
rice31.kml,non_sugarcane,0.0,1,True,Valid,0.12042005059682417,26.76895032454369,83.50685060498091,True,Gorakhpur,12,rice
rice32.kml,non_sugarcane,0.0,1,True,Valid,0.22957333752170325,26.768630450476145,83.50694483438767,True,Gorakhpur,23,rice
rice33.kml,non_sugarcane,0.0,1,True,Valid,0.14222661583354845,26.76870470519331,83.50796154682367,True,Gorakhpur,14,rice
rice35.kml,non_sugarcane,0.0,1,True,Valid,0.16042220256678721,26.768863110525892,83.50803201746982,True,Gorakhpur,16,rice
rice36.kml,non_sugarcane,0.0,1,True,Valid,0.1322247954340664,26.768582047632083,83.50765741933101,True,Gorakhpur,13,rice
rice37.kml,non_sugarcane,0.0,1,True,Valid,0.07926428774274859,26.768446147422875,83.50802037677522,True,Gorakhpur,8,rice
rice38.kml,non_sugarcane,0.0,1,True,Valid,0.24514856481823072,26.76825428062812,83.50751977374577,True,Gorakhpur,25,rice
rice39.kml,non_sugarcane,0.0,1,True,Valid,0.23636767240307371,26.766988407684465,83.5079990336414,True,Gorakhpur,24,rice
rice4.kml,non_sugarcane,0.0,1,True,Valid,0.02271639710914361,26.685355262741147,83.51138270840991,True,Gorakhpur,2,rice
rice40.kml,non_sugarcane,0.0,1,True,Valid,0.24942154869392916,26.766855746214226,83.508318548787,True,Gorakhpur,25,rice
rice41.kml,non_sugarcane,0.0,1,True,Valid,0.15162283761711862,26.766464215406724,83.50758690852916,True,Gorakhpur,15,rice
rice42.kml,non_sugarcane,0.0,1,True,Valid,0.24193179807052134,26.76661124019074,83.5086673947056,True,Gorakhpur,24,rice
rice43.kml,non_sugarcane,0.0,1,True,Valid,0.3346735103228866,26.766409672812166,83.50950168280262,True,Gorakhpur,33,rice
rice44.kml,non_sugarcane,0.0,1,True,Valid,0.425409374255833,26.766248637146383,83.50988091479361,True,Gorakhpur,43,rice
rice45.kml,non_sugarcane,0.0,1,True,Valid,0.24159280910412018,26.765934719909723,83.5088083029897,True,Gorakhpur,24,rice
rice46.kml,non_sugarcane,0.0,1,True,Valid,0.07287869295143982,26.765650118641986,83.50972248355374,True,Gorakhpur,7,rice
rice47.kml,non_sugarcane,0.0,1,True,Valid,0.07924667171974821,26.765454497132414,83.50961743498785,True,Gorakhpur,8,rice
rice48.kml,non_sugarcane,0.0,1,True,Valid,0.5988370671684087,26.765257490261565,83.5100582548696,True,Gorakhpur,60,rice
rice49.kml,non_sugarcane,0.0,1,True,Valid,0.37755362701580963,26.765182149728695,83.5106489040823,True,Gorakhpur,38,rice
rice5.kml,non_sugarcane,0.0,1,True,Valid,0.05024926639620072,26.684672538658216,83.51285628385595,True,Gorakhpur,5,rice
rice50.kml,non_sugarcane,0.0,1,True,Valid,0.1687238684616791,26.764732230907764,83.51041462114696,True,Gorakhpur,17,rice
rice51.kml,non_sugarcane,0.0,1,True,Valid,0.5275539260256055,26.764653807278272,83.51093680545793,True,Gorakhpur,53,rice
rice52.kml,non_sugarcane,0.0,1,True,Valid,0.27384723559140184,26.764521066451355,83.51017689286142,True,Gorakhpur,27,rice
rice6.kml,non_sugarcane,0.0,1,True,Valid,0.041616644388788634,26.6845349067618,83.51315610632724,True,Gorakhpur,4,rice
